"stop_id","stop_name","schedule_season","schedule_daytype","day_of_week","hour","avg_vessel_count","median_vessel_count","sd_vessel_count"
25,"Roosevelt Island","FALL","WEEKDAY","Fri",2,6.75,5.5,5.49675228787743
25,"Roosevelt Island","FALL","WEEKDAY","Fri",3,3,2.5,3.25137333621173
25,"Roosevelt Island","FALL","WEEKDAY","Fri",4,4.75,4,3.19597961731387
25,"Roosevelt Island","FALL","WEEKDAY","Fri",5,1.875,1.5,2.16712449375401
25,"Roosevelt Island","FALL","WEEKDAY","Fri",6,2,1,2.56347977784662
25,"Roosevelt Island","FALL","WEEKDAY","Fri",7,3.125,2,3.64250698597232
25,"Roosevelt Island","FALL","WEEKDAY","Fri",8,4,4,2.67261241912424
25,"Roosevelt Island","FALL","WEEKDAY","Fri",9,13.125,11.5,7.58640701706489
25,"Roosevelt Island","FALL","WEEKDAY","Fri",10,18,16.5,7.38724769934165
25,"Roosevelt Island","FALL","WEEKDAY","Fri",11,19.375,18,4.50198368975912
25,"Roosevelt Island","FALL","WEEKDAY","Fri",12,21.25,19.5,6.29625739172543
25,"Roosevelt Island","FALL","WEEKDAY","Fri",13,16.25,19,7.5922893215984
25,"Roosevelt Island","FALL","WEEKDAY","Fri",14,18.5,16,11.3641038864865
25,"Roosevelt Island","FALL","WEEKDAY","Fri",15,28,25,11.7958830590532
25,"Roosevelt Island","FALL","WEEKDAY","Fri",16,20.5,15,13.7217241732121
25,"Roosevelt Island","FALL","WEEKDAY","Fri",17,20.5,20,10.0853500541273
25,"Roosevelt Island","FALL","WEEKDAY","Fri",18,18.875,16,6.5123509031466
25,"Roosevelt Island","FALL","WEEKDAY","Fri",19,18,17,9.18072515031979
25,"Roosevelt Island","FALL","WEEKDAY","Fri",20,16.375,15.5,9.63531451039797
25,"Roosevelt Island","FALL","WEEKDAY","Fri",21,17,17.5,9.44154950963332
25,"Roosevelt Island","FALL","WEEKDAY","Fri",22,18.5,22.5,8.7831006565368
25,"Roosevelt Island","FALL","WEEKDAY","Fri",23,14.625,15.5,8.8145577638035
25,"Roosevelt Island","FALL","WEEKEND","Sun",0,18.1428571428571,20,6.89029683512913
25,"Roosevelt Island","FALL","WEEKEND","Sun",1,13,13,1.73205080756888
25,"Roosevelt Island","FALL","WEEKEND","Sun",2,5.14285714285714,4,4.63424108956261
25,"Roosevelt Island","FALL","WEEKEND","Sun",3,3.85714285714286,3,3.48466026218585
25,"Roosevelt Island","FALL","WEEKEND","Sun",4,7.85714285714286,7,4.9473417585801
25,"Roosevelt Island","FALL","WEEKEND","Sun",5,4.42857142857143,3,4.89411697371252
25,"Roosevelt Island","FALL","WEEKEND","Sun",6,1.57142857142857,0,3.35942171894424
25,"Roosevelt Island","FALL","WEEKEND","Sun",7,2.14285714285714,2,2.26778683805536
25,"Roosevelt Island","FALL","WEEKEND","Sun",8,1.71428571428571,2,1.70433620649269
25,"Roosevelt Island","FALL","WEEKEND","Sun",9,1,1,1
25,"Roosevelt Island","FALL","WEEKEND","Sun",10,5.57142857142857,6,3.35942171894424
25,"Roosevelt Island","FALL","WEEKEND","Sun",11,7,7,3.05505046330389
25,"Roosevelt Island","FALL","WEEKEND","Sun",12,6.14285714285714,7,2.34012616672488
25,"Roosevelt Island","FALL","WEEKEND","Sun",13,18.8571428571429,20,7.90418816047483
25,"Roosevelt Island","FALL","WEEKEND","Sun",14,13.2857142857143,15,5.96417878432803
25,"Roosevelt Island","FALL","WEEKEND","Sun",15,21.8571428571429,25,10.6211827876901
25,"Roosevelt Island","FALL","WEEKEND","Sun",16,19.1428571428571,20,9.99047165100446
25,"Roosevelt Island","FALL","WEEKEND","Sun",17,20.1428571428571,20,10.8078454749096
25,"Roosevelt Island","FALL","WEEKEND","Sun",18,21.7142857142857,20,12.2026538877722
25,"Roosevelt Island","FALL","WEEKEND","Sun",19,14.5714285714286,15,6.94879228972303
25,"Roosevelt Island","FALL","WEEKEND","Sun",20,15.7142857142857,16,3.45032779671177
25,"Roosevelt Island","FALL","WEEKEND","Sun",21,18.5714285714286,20,8.20278698283177
25,"Roosevelt Island","FALL","WEEKEND","Sun",22,19,21,6.29814787589706
25,"Roosevelt Island","FALL","WEEKEND","Sun",23,18.8571428571429,17,6.4660284417503
25,"Roosevelt Island","FALL","WEEKEND","Sat",0,21.125,19,14.2672201717283
25,"Roosevelt Island","FALL","WEEKEND","Sat",1,4.625,4.5,3.81491434092188
25,"Roosevelt Island","FALL","WEEKEND","Sat",2,3.75,2.5,4.36708467646651
25,"Roosevelt Island","FALL","WEEKEND","Sat",3,6.25,4,6.96419413859206
25,"Roosevelt Island","FALL","WEEKEND","Sat",4,1.125,1,1.1259916264596
25,"Roosevelt Island","FALL","WEEKEND","Sat",5,2.25,1,3.28416112359219
25,"Roosevelt Island","FALL","WEEKEND","Sat",6,2.75,2,2.43486579272276
25,"Roosevelt Island","FALL","WEEKEND","Sat",7,1.375,1,1.59798980865694
25,"Roosevelt Island","FALL","WEEKEND","Sat",8,1.625,0,2.92464894108189
25,"Roosevelt Island","FALL","WEEKEND","Sat",9,3.5,2,4.24264068711928
25,"Roosevelt Island","FALL","WEEKEND","Sat",10,4.75,4,3.95510519997346
25,"Roosevelt Island","FALL","WEEKEND","Sat",11,3.5,2.5,2.82842712474619
25,"Roosevelt Island","FALL","WEEKEND","Sat",12,7.75,7.5,5.1478150704935
25,"Roosevelt Island","FALL","WEEKEND","Sat",13,13,14,6.41426980589819
25,"Roosevelt Island","FALL","WEEKEND","Sat",14,17.125,15.5,3.68151754424333
25,"Roosevelt Island","FALL","WEEKEND","Sat",15,23.25,23.5,6.86086208660607
25,"Roosevelt Island","FALL","WEEKEND","Sat",16,28.5,28.5,3.81725406168211
25,"Roosevelt Island","FALL","WEEKEND","Sat",17,24.625,20,11.0961705105861
25,"Roosevelt Island","FALL","WEEKEND","Sat",18,27.875,25.5,10.736286934637
25,"Roosevelt Island","FALL","WEEKEND","Sat",19,21,22,8.61891607371335
25,"Roosevelt Island","FALL","WEEKEND","Sat",20,21.5,21.5,6.11788945867539
25,"Roosevelt Island","FALL","WEEKEND","Sat",21,20.75,21,4.86239212146215
25,"Roosevelt Island","FALL","WEEKEND","Sat",22,21.125,21.5,7.98994904328468
25,"Roosevelt Island","FALL","WEEKEND","Sat",23,23.125,23,6.83347851181436
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",0,17.6,15,6.46529195009785
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",1,10.6,10,4.2190046219458
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",2,4.2,4,1.78885438199983
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",3,1.8,0,3.03315017762062
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",4,3,3,3.3166247903554
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",5,4.4,3,3.36154726279432
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",6,2.4,1,4.27784992724149
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",7,3.2,3,2.58843582110896
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",8,1.2,0,2.68328157299975
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",9,3.8,3,1.92353840616713
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",10,2,1,2
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",11,11.6,14,5.12835256198323
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",12,10,10,2.12132034355964
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",13,10.8,10,2.77488738510232
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",14,11.8,12,1.30384048104053
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",15,18.8,18,4.65832587954085
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",16,24.2,21,4.38178046004133
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",17,17.6,17,3.97492138287036
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",18,24.8,24,6.53452370108182
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",19,16.8,16,3.96232255123179
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",20,18.8,20,3.42052627529741
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",21,15.8,15,5.40370243444252
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",22,13.6,15,2.50998007960223
25,"Roosevelt Island","SPRING","HOLIDAY","Sun",23,14.6,13,4.15932686861708
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",0,21,21,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",1,7,7,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",2,11,11,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",3,12,12,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",4,3,3,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",5,0,0,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",6,2,2,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",7,3,3,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",8,2,2,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",9,5,5,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",10,24,24,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",11,18,18,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",12,41,41,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",13,21,21,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",14,20,20,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",15,35,35,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",16,29,29,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",17,27,27,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",18,22,22,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",19,9,9,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",20,24,24,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",21,29,29,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",22,23,23,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Tue",23,14,14,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",0,13,13,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",1,2,2,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",2,1,1,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",3,0,0,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",4,11,11,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",5,0,0,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",6,4,4,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",7,2,2,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",8,2,2,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",9,5,5,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",10,12,12,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",11,25,25,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",12,27,27,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",13,14,14,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",14,18,18,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",15,24,24,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",16,25,25,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",17,16,16,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",18,14,14,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",19,11,11,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",20,13,13,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",21,16,16,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",22,14,14,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Wed",23,15,15,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",0,15.5,15.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",1,5.5,5.5,3.53553390593274
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",2,3,3,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",3,2,2,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",4,0.5,0.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",5,6,6,4.24264068711928
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",6,2,2,2.82842712474619
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",7,6,6,4.24264068711928
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",8,1,1,0
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",9,4.5,4.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",10,18,18,2.82842712474619
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",11,24.5,24.5,13.4350288425444
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",12,16.5,16.5,2.12132034355964
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",13,20,20,2.82842712474619
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",14,22.5,22.5,4.94974746830583
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",15,33,33,19.7989898732233
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",16,13,13,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",17,19.5,19.5,6.36396103067893
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",18,16.5,16.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",19,16,16,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",20,9,9,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",21,22.5,22.5,4.94974746830583
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",22,12,12,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Thu",23,17.5,17.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",0,21.5,21.5,2.12132034355964
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",1,12.5,12.5,3.53553390593274
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",2,8,8,8.48528137423857
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",3,8,8,8.48528137423857
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",4,6,6,2.82842712474619
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",5,5.5,5.5,3.53553390593274
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",6,9.5,9.5,10.6066017177982
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",7,0,0,0
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",8,4.5,4.5,4.94974746830583
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",9,8.5,8.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",10,12.5,12.5,2.12132034355964
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",11,30.5,30.5,7.77817459305202
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",12,22.5,22.5,3.53553390593274
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",13,22,22,4.24264068711928
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",14,19.5,19.5,2.12132034355964
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",15,21,21,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",16,13,13,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",17,11,11,2.82842712474619
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",18,21,21,1.4142135623731
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",19,16.5,16.5,2.12132034355964
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",20,12.5,12.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",21,18.5,18.5,0.707106781186548
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",22,36,36,9.89949493661167
25,"Roosevelt Island","SPRING","HOLIDAY","Fri",23,15,15,0
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",0,18,18,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",1,9,9,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",2,2,2,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",3,3,3,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",4,17,17,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",5,5,5,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",6,3,3,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",7,6,6,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",8,0,0,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",9,0,0,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",10,9,9,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",11,3,3,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",12,8,8,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",13,10,10,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",14,14,14,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",15,30,30,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",16,15,15,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",17,23,23,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",18,21,21,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",19,12,12,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",20,19,19,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",21,12,12,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",22,11,11,NA
25,"Roosevelt Island","SPRING","HOLIDAY","Sat",23,19,19,NA
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",0,14.7142857142857,14,4.66457305208545
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",1,7.28571428571429,7,3.26822867641153
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",2,4.42857142857143,2.5,6.36957051703084
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",3,2.21428571428571,2,2.32638945838566
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",4,2.71428571428571,2.5,2.16363552413956
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",5,2.5,2,2.71037891191506
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",6,2.78571428571429,3,2.51697533463577
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",7,4.28571428571429,2.5,3.7092103955211
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",8,5.5,5,4.60351036626482
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",9,7,7,2.48069469178417
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",10,14.2857142857143,14.5,3.64646449272488
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",11,18.7142857142857,18,3.60402705164806
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",12,22.8571428571429,22.5,4.43512453831115
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",13,19.0714285714286,20,4.68162177216212
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",14,22,21,3.8829013735766
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",15,21.1428571428571,19,5.72252153750886
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",16,16.7142857142857,16.5,4.99890097811619
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",17,17.4285714285714,16.5,4.91018228886567
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",18,17.9285714285714,17.5,6.03151066310264
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",19,14.9285714285714,14.5,4.93752173454668
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",20,17.7857142857143,14.5,5.69991324398986
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",21,18.5,19.5,5.58500740306651
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",22,23.3571428571429,21.5,6.03333232145378
25,"Roosevelt Island","SPRING","WEEKDAY","Mon",23,16.8571428571429,18,4.83349121884351
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",0,17.3846153846154,17,2.78503325948008
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",1,6.69230769230769,6,5.12159830822071
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",2,3.15384615384615,2,2.99572344757639
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",3,2.46153846153846,3,1.9839096340049
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",4,3.15384615384615,3,3.05085107923876
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",5,3.61538461538462,3,3.81965228649724
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",6,3.15384615384615,2,3.69337591385248
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",7,3.15384615384615,3,3.15822085585524
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",8,6.84615384615385,6,5.50524225694858
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",9,8.30769230769231,8,2.59437260831385
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",10,16.1538461538462,15,3.95487365677156
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",11,17.7692307692308,18,5.57006651896017
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",12,25.8461538461538,26,4.25922829172441
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",13,21.5384615384615,22,4.52060808253684
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",14,24.6153846153846,23,5.63528262435969
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",15,22.2307692307692,21,6.64772951407529
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",16,19.0769230769231,18,5.4690270076364
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",17,17.3846153846154,16,5.8243520603649
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",18,18.3846153846154,18,4.64647647037447
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",19,14.8461538461538,13,6.29611194635432
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",20,17.9230769230769,18,4.82116062204836
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",21,16.6923076923077,18,4.38529009653515
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",22,19.5384615384615,17,4.27425207132555
25,"Roosevelt Island","SPRING","WEEKDAY","Tue",23,16.0769230769231,15,3.35314624548196
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",0,18.6923076923077,18,4.28922322774601
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",1,4.69230769230769,5,2.68900896814593
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",2,5.76923076923077,6,4.30414231010558
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",3,5.92307692307692,5,3.8829013735766
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",4,4.30769230769231,4,2.89783296575836
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",5,4.23076923076923,4,4.36183917925008
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",6,2.07692307692308,0,3.72964561456667
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",7,2.92307692307692,3,3.40248777763023
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",8,4.38461538461539,3,4.01120226238264
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",9,8.46153846153846,9,3.04454114264051
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",10,16.3846153846154,16,4.05253956465288
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",11,19,19,3.05505046330389
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",12,21.6153846153846,21,5.00896631948585
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",13,18.6923076923077,17,4.06990203372299
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",14,20.3076923076923,19,5.49825147031029
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",15,22.5384615384615,23,7.18349247250696
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",16,16.8461538461538,16,5.77128168673929
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",17,15.6153846153846,16,4.3500663124919
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",18,16.8461538461538,16,3.10500010322474
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",19,16.1538461538462,15,5.55046775575647
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",20,15.6923076923077,17,5.31326351979358
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",21,17.5384615384615,17,5.34813650747287
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",22,21.2307692307692,19,6.46985118522632
25,"Roosevelt Island","SPRING","WEEKDAY","Wed",23,16.3076923076923,16,4.13087188909346
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",0,17.8333333333333,19,3.8573031873043
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",1,5.08333333333333,5,3.05876782480472
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",2,3.75,3,3.57071421427143
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",3,2.66666666666667,2.5,2.10338831988828
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",4,1.91666666666667,0,2.93747985163948
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",5,5.33333333333333,4.5,3.7254245232977
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",6,1,0,1.4142135623731
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",7,1.58333333333333,0.5,1.92865159365215
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",8,3.66666666666667,3,2.93360880249235
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",9,7.83333333333333,7.5,4.38661877103815
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",10,16.0833333333333,16.5,3.75277674973257
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",11,19.5,19,5.50206572777237
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",12,25.75,24.5,6.9035563957348
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",13,18.6666666666667,18,5.97469410907117
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",14,22.0833333333333,19.5,7.15361743625157
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",15,20.25,18,5.84846522213695
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",16,20.8333333333333,20.5,4.87728190572155
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",17,19.0833333333333,16.5,7.53728107878471
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",18,20.25,21,6.34070543824151
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",19,14.75,14,3.93411651165452
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",20,17.8333333333333,17,6.43616674925708
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",21,17.8333333333333,18.5,5.57320429022713
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",22,23.0833333333333,22,4.60154782918122
25,"Roosevelt Island","SPRING","WEEKDAY","Thu",23,15.1666666666667,13.5,4.21756787590654
25,"Roosevelt Island","SPRING","WEEKDAY","Fri",0,18.75,19,2.70100991213556
25,"Roosevelt Island","SPRING","WEEKDAY","Fri",1,6.5,7,2.6798914496334
25,"Roosevelt Island","SPRING","WEEKDAY","Fri",2,2.83333333333333,1.5,2.97972949758663
